dew,humidity,pressure,temperature,timestamp,volt,rainfall,rainrate
25.79937,79.99,1006.62,29.62,1763802867,4.13,,
25.8762,80.17,1006.63,29.66,1763802927,4.14,,
25.80441,80.06,1006.67,29.61,1763802987,4.14,,
25.78332,79.96,1006.69,29.61,1763803047,4.14,,
25.74868,79.75,1006.73,29.62,1763803107,4.13,,
25.82256,80.1,1006.7,29.62,1763803167,4.13,,
25.87779,80.27,1006.72,29.64,1763803227,4.14,,
25.73294,80.09,1006.7,29.53,1763803287,4.13,,
25.662,79.57,1006.7,29.57,1763803347,4.14,,
25.68403,79.72,1006.72,29.56,1763803407,4.13,,
25.66373,79.67,1006.72,29.55,1763803467,4.14,,
25.68573,79.82,1006.73,29.54,1763803527,4.14,,
25.70555,79.96,1006.77,29.53,1763803587,4.14,,
25.75556,80.29,1006.8,29.51,1763803647,4.13,,
25.76489,80.52,1006.82,29.47,1763803707,4.14,,
25.72715,80.34,1006.79,29.47,1763803767,4.13,,
25.693,80.27,1006.77,29.45,1763803827,4.13,,
25.70846,80.39,1006.81,29.44,1763803887,4.14,,
25.74394,80.42,1006.78,29.47,1763803947,4.12,,
25.71056,80.4,1006.81,29.44,1763804007,4.14,,
25.71969,80.49,1006.8,29.43,1763804067,4.13,,
25.62793,80.47,1006.82,29.34,1763804127,4.13,,
25.63286,80.54,1006.85,29.33,1763804188,4.14,,
25.66559,80.65,1006.86,29.34,1763804248,4.13,,
25.6976,80.71,1006.86,29.36,1763804308,4.14,,
25.61485,80.64,1006.92,29.29,1763804368,4.14,,
25.55774,80.46,1006.9,29.27,1763804428,4.14,,
25.61555,80.69,1006.92,29.28,1763804488,4.14,,
25.67951,80.95,1006.88,29.29,1763804548,4.13,,
25.70656,81.08,1006.89,29.29,1763804608,4.14,,
25.79808,81.38,1006.89,29.32,1763804668,4.12,,
25.84363,81.6,1006.87,29.32,1763804728,4.13,,
25.93182,81.98,1006.88,29.33,1763804788,4.13,,
25.83448,81.65,1006.87,29.3,1763804848,4.13,,
25.78481,81.41,1006.91,29.3,1763804908,4.12,,
25.84303,81.55,1006.91,29.33,1763804968,4.13,,
25.84539,81.75,1006.92,29.29,1763805028,4.14,,
25.85984,81.82,1006.92,29.29,1763805088,4.14,,
25.83414,81.79,1006.95,29.27,1763805148,4.12,,
25.84763,81.95,1006.91,29.25,1763805208,4.13,,
25.79401,81.69,1006.95,29.25,1763805268,4.13,,
25.76063,81.67,1006.96,29.22,1763805328,4.13,,
25.7432,81.68,1006.99,29.2,1763805389,4.12,,
25.70453,81.54,1007.01,29.19,1763805449,4.14,,
25.73196,81.72,1007.03,29.18,1763805509,4.13,,
25.70439,81.87,1007.03,29.12,1763805569,4.1,,
25.69983,81.99,1007.07,29.09,1763805629,4.13,,
25.69366,81.96,1007.07,29.09,1763805689,4.14,,
25.67726,82.07,1007.07,29.05,1763805749,4.13,,
25.69673,82.26,1007.05,29.03,1763805809,4.13,,
25.73768,82.46,1007.08,29.03,1763805869,4.12,,
25.69183,82.57,1007.09,28.96,1763805929,4.11,,
25.70741,82.79,1007.1,28.93,1763805989,4.13,,
25.77333,82.97,1007.12,28.96,1763806049,4.12,,
25.76435,83.07,1007.09,28.93,1763806109,4.13,,
25.75736,83.18,1007.13,28.9,1763806169,4.12,,
25.76952,83.24,1007.12,28.9,1763806229,4.13,,
25.79047,83.44,1007.15,28.88,1763806289,4.1,,
25.80494,83.56,1007.14,28.87,1763806349,4.12,,
25.80526,83.61,1007.18,28.86,1763806409,4.12,,
25.76705,83.76,1007.24,28.79,1763806529,4.12,,
25.78999,84.02,1007.26,28.76,1763806590,4.11,,
25.78272,84.13,1007.24,28.73,1763806650,4.12,,
25.75738,84.15,1007.24,28.7,1763806710,4.12,,
25.76362,84.23,1007.28,28.69,1763806770,4.11,,
25.73403,84.18,1007.3,28.67,1763806830,4.11,,
25.67837,84.0,1007.27,28.65,1763806890,4.1,,
25.63924,84.0,1007.3,28.61,1763806950,4.13,,
25.61615,84.08,1007.33,28.57,1763807010,4.11,,
25.48095,84.04,1007.35,28.44,1763807070,4.13,,
25.59226,84.45,1007.35,28.47,1763807130,4.1,,
25.55273,84.35,1007.36,28.45,1763807190,4.11,,
25.4874,84.17,1007.35,28.42,1763807250,4.11,,
25.46625,84.26,1007.35,28.38,1763807310,4.1,,
25.52591,84.51,1007.37,28.39,1763807370,4.12,,
25.55592,84.71,1007.4,28.38,1763807430,4.1,,
25.51306,84.79,1007.41,28.32,1763807490,4.11,,
25.54679,84.96,1007.41,28.32,1763807550,4.11,,
25.50197,85.08,1007.47,28.25,1763807670,4.1,,
25.4706,85.07,1007.47,28.22,1763807730,4.11,,
25.44318,85.08,1007.5,28.19,1763807790,4.11,,
25.43544,85.14,1007.49,28.17,1763807850,4.11,,
25.39837,85.25,1007.51,28.11,1763807910,4.1,,
25.33188,85.41,1007.53,28.01,1763807971,4.1,,
25.35743,85.49,1007.53,28.02,1763808030,4.09,,
25.33391,85.52,1007.54,27.99,1763808090,4.11,,
25.33002,85.6,1007.57,27.97,1763808150,4.1,,
25.3065,85.63,1007.57,27.94,1763808210,4.1,,
25.31042,85.75,1007.59,27.92,1763808270,4.11,,
25.3006,85.8,1007.61,27.9,1763808330,4.1,,
25.32207,86.01,1007.62,27.88,1763808390,4.1,,
25.32193,86.16,1007.61,27.85,1763808451,4.11,,
25.34526,86.33,1007.61,27.84,1763808511,4.11,,
25.36075,86.46,1007.63,27.83,1763808571,4.1,,
25.37958,86.81,1007.62,27.78,1763808631,4.1,,
25.40074,86.97,1007.62,27.77,1763808691,4.1,,
25.40411,87.14,1007.6,27.74,1763808751,4.11,,
25.42128,87.28,1007.58,27.73,1763808811,4.11,,
25.44782,87.52,1007.58,27.71,1763808871,4.1,,
25.42171,87.64,1007.57,27.66,1763808931,4.1,,
25.36743,87.87,1007.55,27.56,1763808991,4.1,,
25.37262,88.0,1007.56,27.54,1763809051,4.11,,
25.31768,87.97,1007.56,27.49,1763809111,4.1,,
25.31268,88.15,1007.55,27.45,1763809171,4.1,,
25.32472,88.42,1007.55,27.41,1763809231,4.1,,
25.33506,88.63,1007.58,27.38,1763809291,4.1,,
25.33922,88.6,1007.57,27.39,1763809356,4.1,,
25.28997,88.6,1007.57,27.34,1763809411,4.1,,
25.31879,88.7,1007.6,27.35,1763809471,4.1,,
25.33734,88.85,1007.59,27.34,1763809531,4.1,,
25.32142,88.87,1007.63,27.32,1763809591,4.1,,
25.29754,88.9,1007.66,27.29,1763809651,4.1,,
25.26379,88.93,1007.67,27.25,1763809712,4.1,,
25.29065,89.02,1007.69,27.26,1763809772,4.1,,
25.27198,89.13,1007.73,27.22,1763809832,4.1,,
25.29836,89.27,1007.73,27.22,1763809892,4.1,,
25.32378,89.51,1007.74,27.2,1763809952,4.1,,
25.31907,89.59,1007.77,27.18,1763810012,4.1,,
25.33072,89.81,1007.79,27.15,1763810072,4.1,,
25.31048,89.86,1007.8,27.12,1763810132,4.1,,
25.31235,89.87,1007.8,27.12,1763810192,4.1,,
25.287,89.84,1007.8,27.1,1763810252,4.1,,
25.24379,89.82,1007.81,27.06,1763810312,4.1,,
25.22831,89.79,1007.83,27.05,1763810372,4.1,,
25.22167,89.86,1007.84,27.03,1763810432,4.1,,
25.25343,90.03,1007.87,27.03,1763810492,4.1,,
25.25366,90.19,1007.89,27.0,1763810552,4.1,,
25.23837,90.32,1007.93,26.96,1763810672,4.11,,
25.2069,90.31,1007.98,26.93,1763810732,4.1,,
25.20632,90.36,1007.98,26.92,1763810792,4.1,,
25.21874,90.48,1007.98,26.91,1763810852,4.1,,
25.22682,90.63,1007.99,26.89,1763810912,4.1,,
25.22559,90.73,1007.99,26.87,1763810972,4.1,,
25.21139,90.76,1008.0,26.85,1763811033,4.1,,
25.17805,90.74,1008.0,26.82,1763811093,4.1,,
25.16447,90.72,1007.99,26.81,1763811153,4.1,,
25.15766,90.79,1007.99,26.79,1763811213,4.1,,
25.16072,90.86,1008.0,26.78,1763811273,4.1,,
25.15574,90.94,1008.0,26.76,1763811333,4.1,,
25.1224,90.92,1008.0,26.73,1763811393,4.1,,
25.13348,90.98,1008.02,26.73,1763811453,4.1,,
25.12663,91.05,1008.05,26.71,1763811513,4.1,,
25.21405,91.31,1008.06,26.75,1763811573,4.1,,
25.18554,91.37,1008.1,26.71,1763811633,4.1,,
25.19289,91.41,1008.11,26.71,1763811693,4.1,,
25.17495,91.42,1008.13,26.69,1763811753,4.1,,
25.14345,91.41,1008.13,26.66,1763811813,4.1,,
25.1508,91.45,1008.16,26.66,1763811873,4.1,,
25.16659,91.59,1008.15,26.65,1763811933,4.1,,
25.15598,91.64,1008.16,26.63,1763811993,4.1,,
25.12814,91.65,1008.2,26.6,1763812054,4.1,,
25.10286,91.62,1008.19,26.58,1763812114,4.1,,
25.10469,91.63,1008.19,26.58,1763812174,4.1,,
25.11494,91.74,1008.21,26.57,1763812234,4.1,,
25.11494,91.74,1008.21,26.57,1763812294,4.1,,
25.06365,91.73,1008.23,26.52,1763812354,4.1,,
25.06365,91.73,1008.23,26.52,1763812414,4.1,,
25.06182,91.72,1008.24,26.52,1763812474,4.1,,
25.06548,91.74,1008.23,26.52,1763812534,4.1,,
25.07462,91.79,1008.23,26.52,1763812594,4.1,,
25.09213,91.94,1008.26,26.51,1763812654,4.1,,
25.10855,92.03,1008.28,26.51,1763812714,4.1,,
25.10413,92.06,1008.28,26.5,1763812774,4.1,,
25.08616,92.07,1008.3,26.48,1763812834,4.1,,
25.10334,92.11,1008.32,26.49,1763812894,4.1,,
25.09162,92.1,1008.34,26.48,1763812954,4.1,,
25.10152,92.1,1008.35,26.49,1763813014,4.1,,
25.06194,92.1,1008.36,26.45,1763813074,4.1,,
25.07547,92.12,1008.38,26.46,1763813134,4.1,,
25.10256,92.16,1008.4,26.48,1763813194,4.1,,
25.07833,92.19,1008.39,26.45,1763813254,4.1,,
25.07672,92.29,1008.41,26.43,1763813315,4.1,,
25.10942,92.47,1008.43,26.43,1763813375,4.1,,
25.13021,92.53,1008.43,26.44,1763813435,4.1,,
25.13928,92.58,1008.44,26.44,1763813495,4.09,,
25.1231,92.6,1008.47,26.42,1763813555,4.1,,
25.13301,92.6,1008.47,26.43,1763813615,4.1,,
25.15113,92.7,1008.47,26.43,1763813675,4.1,,
25.14847,92.74,1008.47,26.42,1763813735,4.1,,
25.15485,92.83,1008.49,26.41,1763813795,4.1,,
25.16389,92.88,1008.53,26.41,1763813855,4.1,,
25.19094,92.92,1008.52,26.43,1763813915,4.1,,
25.15853,92.96,1008.5,26.39,1763813975,4.1,,
25.127,92.95,1008.53,26.36,1763814035,4.1,,
25.14955,93.02,1008.54,26.37,1763814095,4.1,,
25.13064,93.08,1008.57,26.34,1763814155,4.09,,
25.13064,93.08,1008.62,26.34,1763814215,4.1,,
25.11082,93.08,1008.61,26.32,1763814275,4.1,,
25.08018,93.02,1008.61,26.3,1763814335,4.1,,
25.07568,93.05,1008.62,26.29,1763814395,4.09,,
25.05766,93.06,1008.62,26.27,1763814455,4.1,,
25.07388,93.04,1008.62,26.29,1763814515,4.1,,
25.07659,93.11,1008.64,26.28,1763814575,4.1,,
25.02974,93.07,1008.68,26.24,1763814635,4.1,,
25.02433,93.04,1008.69,26.24,1763814695,4.1,,
25.01892,93.01,1008.7,26.24,1763814756,4.1,,
24.97568,92.99,1008.69,26.2,1763814816,4.1,,
24.96036,92.96,1008.7,26.19,1763814876,4.1,,
24.97658,93.05,1008.71,26.19,1763814936,4.1,,
24.97298,93.03,1008.7,26.19,1763814996,4.1,,
24.94685,93.05,1008.7,26.16,1763815056,4.1,,
24.96126,93.02,1008.69,26.18,1763815116,4.1,,
24.93514,93.04,1008.69,26.15,1763815176,4.1,,
24.94325,93.03,1008.7,26.16,1763815236,4.1,,
24.8982,93.0,1008.66,26.12,1763815296,4.09,,
24.93243,92.97,1008.68,26.16,1763815356,4.1,,
24.91442,92.98,1008.67,26.14,1763815416,4.09,,
24.93153,93.13,1008.7,26.13,1763815476,4.1,,
24.95403,93.2,1008.73,26.14,1763815536,4.09,,
24.97202,93.3,1008.69,26.14,1763815596,4.1,,
24.97015,93.4,1008.69,26.12,1763815656,4.09,,
24.99981,93.51,1008.67,26.13,1763815716,4.1,,
25.01415,93.59,1008.66,26.13,1763815776,4.1,,
25.03398,93.59,1008.69,26.15,1763815836,4.1,,
25.01773,93.61,1008.7,26.13,1763815896,4.1,,
25.01856,93.67,1008.69,26.12,1763815956,4.1,,
25.03922,93.73,1008.67,26.13,1763816016,4.09,,
25.0293,93.73,1008.68,26.12,1763816077,4.1,,
25.00947,93.73,1008.69,26.1,1763816137,4.1,,
25.02475,93.76,1008.69,26.11,1763816197,4.1,,
25.01126,93.74,1008.69,26.1,1763816257,4.1,,
25.0202,93.79,1008.71,26.1,1763816317,4.1,,
25.04264,93.86,1008.69,26.11,1763816377,4.1,,
25.03808,93.89,1008.71,26.1,1763816437,4.1,,
25.01645,93.88,1008.75,26.08,1763816497,4.09,,
25.02816,93.89,1008.73,26.09,1763816557,4.1,,
25.03173,93.91,1008.75,26.09,1763816617,4.09,,
25.02717,93.94,1008.74,26.08,1763816677,4.09,,
25.03887,93.95,1008.75,26.09,1763816737,4.1,,
25.06487,94.04,1008.74,26.1,1763816797,4.1,,
25.09898,94.12,1008.73,26.12,1763816857,4.1,,
25.12291,94.31,1008.73,26.11,1763816917,4.09,,
25.13078,94.41,1008.74,26.1,1763816977,4.09,,
25.13966,94.46,1008.76,26.1,1763817037,4.1,,
25.13862,94.51,1008.77,26.09,1763817097,4.1,,
25.14112,94.58,1008.79,26.08,1763817157,4.1,,
25.17269,94.59,1008.67,26.11,1763817217,4.1,,
25.16986,94.63,1008.8,26.1,1763817277,4.09,,
25.15282,94.59,1008.79,26.09,1763817338,4.1,,
25.13934,94.57,1008.81,26.08,1763817398,4.1,,
25.15105,94.58,1008.79,26.09,1763817458,4.09,,
25.16631,94.61,1008.83,26.1,1763817518,4.1,,
25.14361,94.65,1008.82,26.07,1763817578,4.09,,
25.17057,94.69,1008.86,26.09,1763817638,4.1,,
25.19114,94.75,1008.88,26.1,1763817699,4.09,,
25.18368,94.82,1008.87,26.08,1763817758,4.1,,
25.16735,94.84,1008.85,26.06,1763817818,4.1,,
25.1826,94.87,1008.86,26.07,1763817878,4.09,,
25.16381,94.82,1008.85,26.06,1763817939,4.1,,
25.16735,94.84,1008.85,26.06,1763817998,4.09,,
25.14572,94.83,1008.84,26.04,1763818058,4.09,,
25.17266,94.87,1008.82,26.06,1763818118,4.1,,
25.18328,94.93,1008.79,26.06,1763818178,4.09,,
25.17511,94.94,1008.82,26.05,1763818238,4.09,,
25.18219,94.98,1008.79,26.05,1763818298,4.1,,
25.21974,95.08,1008.77,26.07,1763818358,4.1,,
25.22393,95.16,1008.77,26.06,1763818418,4.1,,
25.23164,95.26,1008.77,26.05,1763818478,4.09,,
25.21641,95.23,1008.76,26.04,1763818538,4.09,,
25.22281,95.21,1008.77,26.05,1763818598,4.1,,
25.18771,95.18,1008.79,26.02,1763818658,4.09,,
25.193,95.21,1008.76,26.02,1763818718,4.09,,
25.18947,95.19,1008.76,26.02,1763818779,4.09,,
25.19941,95.19,1008.76,26.03,1763818839,4.09,,
25.16318,95.21,1008.77,25.99,1763818899,4.09,,
25.18018,95.25,1008.78,26.0,1763818959,4.1,,
25.2124,95.32,1008.78,26.02,1763819019,4.1,,
25.20371,95.44,1008.75,25.99,1763819079,4.09,,
25.24294,95.55,1008.77,26.01,1763819139,4.1,,
25.22893,95.64,1008.77,25.98,1763819199,4.1,,
25.23069,95.65,1008.79,25.98,1763819259,4.09,,
25.23947,95.7,1008.78,25.98,1763819319,4.09,,
25.21782,95.69,1008.79,25.96,1763819379,4.1,,
25.21139,95.71,1008.77,25.95,1763819439,4.09,,
25.21958,95.7,1008.78,25.96,1763819499,4.1,,
25.19325,95.72,1008.75,25.93,1763819559,4.09,,
25.1798,95.7,1008.77,25.92,1763819619,4.1,,
25.1798,95.7,1008.78,25.92,1763819679,4.09,,
25.18682,95.74,1008.75,25.92,1763819739,4.09,,
25.20378,95.78,1008.73,25.93,1763819799,4.09,,
25.22482,95.9,1008.74,25.93,1763819859,4.1,,
25.22593,96.02,1008.7,25.91,1763819919,4.09,,
25.21357,96.12,1008.73,25.88,1763819979,4.09,,
25.24744,96.2,1008.73,25.9,1763820039,4.1,,
25.26909,96.21,1008.75,25.92,1763820100,4.1,,
25.2539,96.18,1008.72,25.91,1763820160,4.09,,
25.25216,96.17,1008.73,25.91,1763820220,4.1,,
25.2422,96.17,1008.75,25.9,1763820280,4.09,,
25.23749,96.2,1008.74,25.89,1763820340,4.1,,
25.24098,96.22,1008.74,25.89,1763820400,4.09,,
25.24273,96.23,1008.76,25.89,1763820460,4.09,,
25.26665,96.31,1008.76,25.9,1763820520,4.1,,
25.26367,96.35,1008.78,25.89,1763820580,4.1,,
25.26542,96.36,1008.78,25.89,1763820640,4.1,,
25.2607,96.39,1008.81,25.88,1763820700,4.09,,
25.29056,96.39,1008.8,25.91,1763820760,4.09,,
25.27239,96.4,1008.83,25.89,1763820820,4.09,,
25.30749,96.43,1008.81,25.92,1763820880,4.1,,
25.29753,96.43,1008.83,25.91,1763820940,4.09,,
25.25946,96.44,1008.81,25.87,1763821000,4.09,,
25.25473,96.47,1008.8,25.86,1763821060,4.1,,
25.27115,96.45,1008.77,25.88,1763821120,4.09,,
25.27638,96.48,1008.78,25.88,1763821180,4.09,,
25.29504,96.53,1008.77,25.89,1763821240,4.1,,
25.33362,96.58,1008.8,25.92,1763821300,4.09,,
25.33362,96.58,1008.8,25.92,1763821360,4.09,,
25.33536,96.59,1008.85,25.92,1763821420,4.09,,
25.34879,96.61,1008.84,25.93,1763821480,4.09,,
25.34232,96.63,1008.88,25.92,1763821541,4.1,,
25.3341,96.64,1008.9,25.91,1763821601,4.1,,
25.3341,96.64,1008.9,25.91,1763821661,4.09,,
25.33236,96.63,1008.89,25.91,1763821721,4.09,,
25.3224,96.63,1008.91,25.9,1763821781,4.09,,
25.34232,96.63,1008.9,25.92,1763821841,4.09,,
25.3341,96.64,1008.9,25.91,1763821901,4.1,,
25.33236,96.63,1008.89,25.91,1763821961,4.1,,
25.31419,96.64,1008.89,25.89,1763822021,4.09,,
25.34106,96.68,1008.88,25.91,1763822081,4.09,,
25.32936,96.67,1008.89,25.9,1763822141,4.1,,
25.32288,96.69,1008.92,25.89,1763822201,4.1,,
25.3428,96.69,1008.93,25.91,1763822261,4.09,,
25.33331,96.75,1008.91,25.89,1763822321,4.1,,
25.33679,96.77,1008.94,25.89,1763822381,4.1,,
25.33552,96.82,1008.93,25.88,1763822441,4.09,,
25.33469,96.93,1008.93,25.86,1763822501,4.09,,
25.36155,96.97,1008.93,25.88,1763822561,4.1,,
25.35679,97.0,1008.92,25.87,1763822621,4.1,,
25.38538,97.05,1008.89,25.89,1763822682,4.1,,
25.38365,97.04,1008.89,25.89,1763822742,4.09,,
25.38538,97.05,1008.91,25.89,1763822802,4.1,,
25.39058,97.08,1008.89,25.89,1763822862,4.09,,
25.40747,97.12,1008.89,25.9,1763822922,4.09,,
25.4209,97.14,1008.89,25.91,1763822982,4.09,,
25.4326,97.15,1008.88,25.92,1763823042,4.09,,
25.43433,97.16,1008.86,25.92,1763823102,4.09,,
25.43475,97.22,1008.86,25.91,1763823162,4.1,,
25.43779,97.18,1008.84,25.92,1763823222,4.09,,
25.43129,97.2,1008.83,25.91,1763823282,4.09,,
25.43779,97.18,1008.8,25.92,1763823342,4.09,,
25.44776,97.18,1008.8,25.93,1763823402,4.09,,
25.47634,97.23,1008.78,25.95,1763823462,4.1,,
25.48977,97.25,1008.81,25.96,1763823522,4.1,,
25.52486,97.28,1008.79,25.99,1763823582,4.09,,
25.49669,97.29,1008.8,25.96,1763823642,4.1,,
25.52181,97.32,1008.81,25.98,1763823702,4.1,,
25.48673,97.29,1008.81,25.95,1763823762,4.1,,
25.49496,97.28,1008.79,25.96,1763823822,4.1,,
25.45814,97.24,1008.8,25.93,1763823882,4.09,,
25.47115,97.2,1008.79,25.95,1763823942,4.09,,
25.47938,97.19,1008.81,25.96,1763824002,4.09,,
25.46595,97.17,1008.81,25.95,1763824063,4.09,,
25.44083,97.14,1008.8,25.93,1763824123,4.09,,
25.45729,97.12,1008.82,25.95,1763824183,4.09,,
25.4274,97.12,1008.8,25.92,1763824243,4.09,,
25.43043,97.08,1008.8,25.93,1763824303,4.09,,
25.43866,97.07,1008.89,25.94,1763824363,4.09,,
25.41527,97.05,1008.79,25.92,1763824423,4.09,,
25.42176,97.03,1008.77,25.93,1763824483,4.09,,
25.42826,97.01,1008.78,25.94,1763824543,4.09,,
25.42306,96.98,1008.81,25.94,1763824603,4.09,,
25.40962,96.96,1008.78,25.93,1763824663,4.09,,
25.41136,96.97,1008.76,25.93,1763824723,4.09,,
25.39619,96.94,1008.78,25.92,1763824783,4.1,,
25.39098,96.91,1008.77,25.92,1763824843,4.09,,
25.35763,96.89,1008.8,25.89,1763824903,4.09,,
25.36238,96.86,1008.79,25.9,1763824963,4.09,,
25.33552,96.82,1008.77,25.88,1763825023,4.09,,
25.34026,96.79,1008.77,25.89,1763825083,4.09,,
25.32035,96.79,1008.77,25.87,1763825143,4.1,,
25.32335,96.75,1008.75,25.88,1763825203,4.09,,
25.30992,96.73,1008.74,25.87,1763825263,4.09,,
25.30471,96.7,1008.73,25.87,1763825324,4.09,,
25.29127,96.68,1008.72,25.86,1763825384,4.09,,
25.27784,96.66,1008.72,25.85,1763825444,4.09,,
25.28479,96.7,1008.71,25.85,1763825504,4.09,,
25.3164,96.71,1008.72,25.88,1763825564,4.09,,
25.29301,96.69,1008.7,25.86,1763825624,4.09,,
25.25966,96.67,1008.69,25.83,1763825684,4.1,,
25.28305,96.69,1008.68,25.85,1763825744,4.09,,
25.28131,96.68,1008.7,25.85,1763825804,4.09,,
25.31166,96.74,1008.69,25.87,1763825864,4.09,,
25.28827,96.72,1008.68,25.85,1763825924,4.1,,
25.30043,96.79,1008.65,25.85,1763825984,4.09,,
25.28352,96.75,1008.66,25.84,1763826044,4.09,,
25.27877,96.78,1008.66,25.83,1763826104,4.09,,
25.2636,96.75,1008.66,25.82,1763826164,4.09,,
25.26013,96.73,1008.67,25.82,1763826224,4.09,,
25.25665,96.71,1008.65,25.82,1763826284,4.09,,
25.26187,96.74,1008.67,25.82,1763826344,4.09,,
25.22504,96.7,1008.67,25.79,1763826404,4.09,,
25.24148,96.68,1008.68,25.81,1763826464,4.09,,
25.23326,96.69,1008.69,25.8,1763826524,4.1,,
25.22157,96.68,1008.65,25.79,1763826585,4.09,,
25.21809,96.66,1008.65,25.79,1763826645,4.09,,
25.22504,96.7,1008.63,25.79,1763826705,4.09,,
25.19991,96.67,1008.64,25.77,1763826765,4.09,,
25.20165,96.68,1008.62,25.77,1763826825,4.09,,
25.19991,96.67,1008.64,25.77,1763826885,4.09,,
25.17178,96.68,1008.64,25.74,1763826945,4.1,,
25.18,96.67,1008.65,25.75,1763827007,4.09,,
25.16657,96.65,1008.63,25.74,1763827065,4.1,,
25.14017,96.67,1008.63,25.71,1763827125,4.09,,
25.15881,96.72,1008.65,25.72,1763827185,4.09,,
25.15406,96.75,1008.64,25.71,1763827245,4.09,,
25.17096,96.79,1008.66,25.72,1763827305,4.09,,
25.13935,96.78,1008.64,25.69,1763827365,4.09,,
25.13459,96.81,1008.65,25.68,1763827425,4.09,,
25.13806,96.83,1008.63,25.68,1763827485,4.09,,
25.13806,96.83,1008.61,25.68,1763827545,4.09,,
25.13979,96.84,1008.6,25.68,1763827605,4.09,,
25.12637,96.82,1008.6,25.67,1763827665,4.09,,
25.14326,96.86,1008.59,25.68,1763827725,4.09,,
25.10991,96.84,1008.59,25.65,1763827785,4.09,,
25.10515,96.87,1008.55,25.64,1763827845,4.09,,
25.09389,96.92,1008.56,25.62,1763827905,4.09,,
25.10082,96.96,1008.55,25.62,1763827966,4.09,,
25.10428,96.98,1008.57,25.62,1763828026,4.09,,
25.11466,97.04,1008.56,25.62,1763828086,4.09,,
25.08955,97.01,1008.54,25.6,1763828146,4.09,,
25.1112,97.02,1008.55,25.62,1763828206,4.09,,
25.12462,97.04,1008.56,25.63,1763828266,4.09,,
25.09128,97.02,1008.54,25.6,1763828326,4.09,,
25.11639,97.05,1008.56,25.62,1763828386,4.09,,
25.10643,97.05,1008.54,25.61,1763828446,4.09,,
25.09474,97.04,1008.54,25.6,1763828506,4.09,,
25.0982,97.06,1008.52,25.6,1763828626,4.09,,
25.08173,97.08,1008.52,25.58,1763828686,4.09,,
25.06831,97.06,1008.51,25.57,1763828806,4.09,,
25.09688,97.11,1008.49,25.59,1763828866,4.1,,
25.0986,97.12,1008.49,25.59,1763828926,4.09,,
25.0921,97.14,1008.47,25.58,1763828986,4.09,,
25.09556,97.16,1008.49,25.58,1763829046,4.09,,
25.10552,97.16,1008.46,25.59,1763829106,4.09,,
25.08904,97.18,1008.45,25.57,1763829166,4.09,,
25.09901,97.18,1008.46,25.58,1763829226,4.09,,
25.09422,97.21,1008.45,25.57,1763829286,4.09,,
25.08904,97.18,1008.45,25.57,1763829347,4.09,,
25.08599,97.22,1008.44,25.56,1763829407,4.09,,
25.14577,97.22,1008.46,25.62,1763829467,4.09,,
25.14099,97.25,1008.45,25.61,1763829527,4.09,,
25.1111,97.25,1008.43,25.58,1763829587,4.09,,
25.11933,97.24,1008.43,25.59,1763829647,4.09,,
25.1362,97.28,1008.41,25.6,1763829707,4.09,,
25.13275,97.26,1008.4,25.6,1763829767,4.09,,
25.13793,97.29,1008.37,25.6,1763829827,4.09,,
25.16476,97.33,1008.36,25.62,1763829887,4.09,,
25.1916,97.37,1008.34,25.64,1763829947,4.09,,
25.18163,97.37,1008.33,25.63,1763830007,4.09,,
25.18508,97.39,1008.31,25.63,1763830067,4.09,,
25.20501,97.39,1008.29,25.65,1763830127,4.09,,
25.21019,97.42,1008.27,25.65,1763830187,4.09,,
25.21019,97.42,1008.29,25.65,1763830247,4.09,,
25.21019,97.42,1008.26,25.65,1763830307,4.09,,
25.23185,97.43,1008.24,25.67,1763830367,4.09,,
25.21191,97.43,1008.26,25.65,1763830427,4.09,,
25.23702,97.46,1008.22,25.67,1763830487,4.09,,
25.21363,97.44,1008.21,25.65,1763830547,4.09,,
25.22705,97.46,1008.23,25.66,1763830607,4.09,,
25.22533,97.45,1008.2,25.66,1763830668,4.09,,
25.23874,97.47,1008.18,25.67,1763830728,4.09,,
25.24871,97.47,1008.18,25.68,1763830788,4.09,,
25.2604,97.48,1008.17,25.69,1763830848,4.09,,
25.23529,97.45,1008.18,25.67,1763830908,4.09,,
25.28378,97.5,1008.15,25.71,1763830968,4.09,,
25.27382,97.5,1008.11,25.7,1763831028,4.09,,
25.27037,97.48,1008.11,25.7,1763831088,4.09,,
25.28206,97.49,1008.1,25.71,1763831148,4.09,,
25.26692,97.46,1008.1,25.7,1763831208,4.09,,
25.28378,97.5,1008.08,25.71,1763831268,4.09,,
25.25043,97.48,1008.1,25.68,1763831328,4.09,,
25.28206,97.49,1008.1,25.71,1763831388,4.09,,
25.27689,97.46,1008.12,25.71,1763831448,4.09,,
25.28859,97.47,1008.11,25.72,1763831508,4.09,,
25.31024,97.48,1008.13,25.74,1763831568,4.09,,
25.25868,97.47,1008.11,25.69,1763831628,4.1,,
25.25696,97.46,1008.08,25.69,1763831688,4.09,,
25.25868,97.47,1008.1,25.69,1763831748,4.09,,
25.25351,97.44,1008.09,25.69,1763831808,4.09,,
25.23837,97.41,1008.09,25.68,1763831869,4.09,,
25.23491,97.39,1008.07,25.68,1763831928,4.09,,
25.23319,97.38,1008.04,25.68,1763831989,4.09,,
